gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
Gfp_transgene_gene	Gfp_transgene_gene	0	0	0	0	0
HRA1	HRA1	0	11.704054975956	0	0	0
snR18	snR18	2.15795577013324	20.0149552440813	10.0066243734316	5.82018861943077	5.79034959576933
tA(UGC)A	TGA1	0	0	0	0	0
tL(CAA)A	SUP56	0	0	0	0	0
tP(UGG)A	TRN1	0	0	0	1.01913562981304	0
tS(AGA)A	tS(AGA)A	1.01862498921301	0	0	0	0
YAL001C	TFC3	57.497367281342	70.8356117377554	113.130566636255	59.5060245526713	30.2743090033714
YAL002W	VPS8	37.3572297069088	31.4364410311191	80.5490119228789	63.6020951981696	26.2630694047715
YAL003W	EFB1	666.917506418126	895.482312878713	1874.41248282955	1209.48379160288	737.630132976613
YAL004W	YAL004W	0.959932386638488	146.423827764043	0	0	0.957531165067132
YAL005C	SSA1	6370.7449266113	5589.58870918166	11908.1495863849	8632.70385158834	4484.79671076758
YAL007C	ERP2	48.452952325962	61.102373762558	144.014743968369	62.4983991200474	48.3317497952511
YAL008W	FUN14	14.1289702946464	18.8581709507591	26.6210302266765	9.3841245172208	3.75552865289392
YAL009W	SPO7	15.4380559864524	15.9086053188795	20.1491819949196	9.6244374065978	4.81600585572398
YAL010C	MDM10	10.9296045328946	12.0991431589962	36.2943346644996	29.7789249787237	9.9329292956796
YAL011W	SWC3	9.99402354261933	24.9664805003741	36.9472407368152	19.9748879332077	16.9892968757494
YAL012W	CYS3	250.516490162093	236.826049508836	544.041043185787	397.91109743768	235.583156375534
YAL013W	DEP1	7.89841939566552	18.3425148415353	35.6629601558827	21.6919774424411	9.86699663328832
YAL014C	SYN8	14.4570573583403	20.1913016507947	44.6295981705568	30.7621025258941	17.3174017948401
YAL015C	NTG1	12.8278246234672	12.2397672543716	28.5570218887087	8.86881171560155	5.9167652100573
YAL016C-A	YAL016C-A	0	13.5625396124132	0	0	0
YAL016C-B	YAL016C-B	0	0.968780781941817	0	0	0
YAL016W	TPD3	150.959881852452	154.708892582556	324.360905886556	198.819767126738	105.970132962936
YAL017W	PSK1	103.042694889752	110.910957824823	203.155847762141	104.0460760262	60.6428051962829
YAL018C	LDS1	0	0	0	0	0
YAL019W	FUN30	105.888088034624	109.251080093582	234.230091078555	193.59248084488	86.7622036440783
YAL019W-A	YAL019W-A	0	1.58051278573894	0	0	0
YAL020C	ATS1	11.7502291587965	6.58165580249603	18.6007034290581	11.7295052748564	1.95641663086855
YAL021C	CCR4	107.494606459768	101.007208152699	199.026645294688	141.599000148494	82.3969892262321
YAL022C	FUN26	41.7858761809258	36.2189582426101	85.5096934125142	55.6641005440631	26.8557076635239
YAL023C	PMT2	307.941676934194	318.670524884043	652.176585792671	440.145019269558	252.809220907107
YAL024C	LTE1	50.5352789813536	51.0000139936319	97.0879021172688	71.7572776731241	47.5273456218744
YAL025C	MAK16	18.5239048852606	30.1967708211241	56.2236756782824	49.6228451475819	20.4492045644849
YAL026C	DRS2	124.256568906475	153.0378932832	309.142768890899	185.292854917627	125.975887427212
YAL026C-A	YAL026C-A	10.7533704235327	14.7932470204377	23.4339379921957	12.9614237686111	4.76707101548338
YAL027W	SAW1	10.6194021954915	11.6550081195991	21.1891171167243	4.81495697099168	1.92749303250981
YAL028W	FRT2	9.95454169097868	8.0412926359135	19.0964416825626	3.97833496060636	3.98093741711708
YAL029C	MYO4	178.930687927903	172.560747042293	350.974319847658	247.665439148738	141.600518802141
YAL030W	SNC1	11.73592845519	20.5013769190383	58.5703684282761	15.7566077910066	7.44300443760527
YAL031C	GIP4	39.1204891642485	39.7083085266702	71.4688612622557	37.0973678745136	15.0485155823293
YAL031W-A	YAL031W-A	0	0	0	0	0
YAL032C	PRP45	14.7718095910667	14.3280487180421	36.840412514946	18.6836842675987	14.7610160195368
YAL033W	POP5	12.0344275592257	13.7861884944237	27.5700261476787	17.5026694772648	6.44812528482505
YAL034C	FUN19	17.7840512317548	16.2850081646548	44.7799541533415	11.840835634462	7.89946182297885
YAL034C-B	YAL034C-B	0	0	0	0	0
YAL034W-A	MTW1	7.77414877627835	2.09446067170024	26.1785262196596	5.81796718176872	5.82272704495279
YAL035W	FUN12	416.926246405401	472.491581954051	857.119367257248	775.257533873067	395.910365497836
YAL036C	RBG1	53.1202920142644	59.4696257208064	150.711890105136	82.5062465604982	50.1299225981389
YAL037C-A	YAL037C-A	0	0	0	0	0
YAL037C-B	YAL037C-B	0.948749628468952	255.717660062089	3.01482048514006	0	0
YAL037W	YAL037W	3.86767826302241	5.28295125634947	9.50850149828946	5.78739719015436	0.965325312762558
YAL038W	CDC19	5755.22805631477	6183.20075439274	13508.7528173573	10538.8716139409	6431.26268226558
YAL039C	CYC3	9.6740273183029	24.279937843107	41.1668191560741	11.5808842344137	5.79498339764992
YAL040C	CLN3	34.9213227405522	44.0598657226538	92.11731912526	52.8412697329465	37.9103737355353
YAL041W	CDC24	61.3001895391814	64.3365761115593	137.569563277687	92.419814756616	51.2628750585409
YAL042C-A	YAL042C-A	0	13.5772699748261	0	0	0
YAL042W	ERV46	143.285098153047	134.297395499759	295.055133021355	165.801808181945	103.699145901551
YAL043C	PTA1	67.242717390281	66.4543882816302	132.897444694941	79.2523105633583	43.1631094141414
YAL044C	GCV3	31.39246273457	65.8461648437857	140.921880503505	45.9288372314798	23.8804451942276
YAL044W-A	YAL044W-A	5.32309418599937	0	24.3866528275877	7.88425707459794	3.49344417871278
YAL045C	YAL045C	0	2.90632888572434	0.968693697265344	0	0
